"DATE","HOME","HPTS","H2PM","H2PA","H3PM","H3PA","HFTM","HFTA","HORB","HDRB","HAST","HSTL","HTOV","HBLK","HPF","AWAY","APTS","A2PM","A2PA","A3PM","A3PA","AFTM","AFTA","AORB","ADRB","AAST","ASTL","ATOV","ABLK","APF","HPM","APM","HB","AB","WIN"
"567",20150113,"IND",101,34,62,5,18,18,30,10,31,22,9,17,5,19,"MIN",110,31,67,10,20,18,19,7,27,22,11,15,3,23,"0.4875","0.471264367816092","0.529411764705882","0.733333333333333","Away"
"568",20150113,"LAL",75,25,69,4,23,13,18,13,33,20,10,12,3,14,"MIA",78,31,62,2,16,10,15,9,43,23,7,18,11,16,"0.315217391304348","0.423076923076923","0.833333333333333","0.388888888888889","Away"
"569",20150113,"PHI",87,22,51,9,25,16,25,12,23,20,8,18,6,22,"ATL",105,30,64,12,23,9,16,15,32,34,6,16,3,17,"0.407894736842105","0.482758620689655","0.444444444444444","0.375","Away"
"570",20150113,"PHX",107,33,56,7,20,20,27,9,25,23,10,11,2,20,"CLE",100,23,47,13,35,15,20,16,26,16,7,19,1,21,"0.526315789473684","0.439024390243902","0.909090909090909","0.368421052631579","Home"
"571",20150113,"SAC",104,37,68,1,18,27,34,12,47,22,7,20,2,26,"DAL",108,37,76,6,24,16,23,12,32,23,12,10,4,25,"0.441860465116279","0.43","0.35","1.2","Away"
"572",20150113,"UTA",105,32,60,7,21,20,24,11,33,14,7,15,7,18,"GSW",116,33,66,13,25,11,13,6,25,32,10,9,5,16,"0.481481481481481","0.505494505494505","0.466666666666667","1.11111111111111","Away"
"573",20150113,"WAS",101,31,63,6,12,21,24,8,40,20,4,15,7,14,"SAS",93,29,67,9,29,8,12,8,26,26,3,7,4,17,"0.493333333333333","0.395833333333333","0.266666666666667","0.428571428571429","Home"
"574",20150114,"BOS",91,23,50,11,33,12,14,13,27,22,5,16,2,23,"ATL",105,26,44,10,29,23,27,6,29,23,13,12,7,12,"0.409638554216867","0.493150684931507","0.3125","1.08333333333333","Away"
"575",20150114,"BKN",92,26,49,10,26,10,12,6,30,19,5,18,1,25,"MEM",103,36,66,3,17,22,29,14,27,18,13,9,3,19,"0.48","0.469879518072289","0.277777777777778","1.44444444444444","Away"
"576",20150114,"CHI",99,21,52,13,27,18,24,8,25,18,10,12,5,21,"WAS",105,35,63,5,15,20,25,10,33,29,4,15,4,24,"0.430379746835443","0.512820512820513","0.833333333333333","0.266666666666667","Away"
"577",20150114,"CHA",93,29,73,4,13,23,35,15,33,15,4,10,10,18,"SAS",98,29,64,8,21,16,20,6,36,27,7,12,11,27,"0.383720930232558","0.435294117647059","0.4","0.583333333333333","Away"
"578",20150114,"DEN",114,37,63,4,19,28,35,11,40,25,6,16,7,25,"DAL",107,32,63,9,37,16,20,10,29,24,8,8,5,25,"0.5","0.41","0.375","1","Home"
"579",20150114,"DET",94,26,51,8,22,18,23,3,27,23,8,7,10,16,"NOP",105,31,59,8,21,19,23,11,36,23,4,12,7,18,"0.465753424657534","0.4875","1.14285714285714","0.333333333333333","Away"
"580",20150114,"GSW",104,25,52,13,29,15,19,10,26,29,5,13,5,21,"MIA",89,24,53,6,18,23,27,11,30,19,5,17,4,19,"0.469135802469136","0.422535211267606","0.384615384615385","0.294117647058824","Home"
"581",20150114,"ORL",120,35,64,9,26,23,26,10,29,22,14,15,1,19,"HOU",113,33,57,9,26,20,23,10,28,26,11,20,6,19,"0.488888888888889","0.506024096385542","0.933333333333333","0.55","Home"
"582",20150114,"POR",94,29,61,6,26,18,20,11,37,22,5,12,1,18,"LAC",100,29,65,8,23,18,19,7,37,20,9,7,2,22,"0.402298850574713","0.420454545454545","0.416666666666667","1.28571428571429","Away"
"583",20150114,"TOR",100,28,53,10,29,14,22,10,39,26,7,17,2,24,"PHI",84,28,61,3,19,19,31,11,34,13,10,12,8,22,"0.463414634146341","0.3875","0.411764705882353","0.833333333333333","Home"
"584",20150115,"HOU",112,25,50,16,36,14,19,11,30,25,12,12,3,19,"OKC",101,24,52,11,29,20,28,10,33,25,8,17,9,19,"0.476744186046512","0.432098765432099","1","0.470588235294118","Home"
"585",20150115,"LAL",102,31,52,8,24,16,23,8,27,26,4,11,1,26,"CLE",109,28,48,9,30,26,36,12,26,14,8,9,3,15,"0.513157894736842","0.474358974358974","0.363636363636364","0.888888888888889","Away"
"586",20150115,"MIL",95,20,54,8,18,31,42,14,30,21,13,15,2,17,"NYK",79,20,46,8,22,15,20,5,31,22,5,21,6,32,"0.388888888888889","0.411764705882353","0.866666666666667","0.238095238095238","Home"
"587",20150116,"BOS",103,37,69,5,16,14,16,11,34,29,5,13,4,16,"CHI",119,35,64,13,25,10,12,8,28,28,12,7,6,14,"0.494117647058824","0.539325842696629","0.384615384615385","1.71428571428571","Away"
"588",20150116,"DAL",97,25,54,8,25,23,29,10,42,22,7,14,2,23,"DEN",89,25,58,9,25,12,25,13,39,23,6,15,3,27,"0.417721518987342","0.409638554216867","0.5","0.4","Home"
"589",20150116,"IND",96,34,71,6,18,10,12,12,32,22,8,12,4,20,"DET",98,19,54,13,31,21,24,15,34,17,6,15,5,17,"0.449438202247191","0.376470588235294","0.666666666666667","0.4","Away"
"590",20150116,"LAC",121,33,62,10,29,25,36,17,26,26,9,13,1,21,"CLE",126,36,60,10,23,24,31,12,32,23,9,19,3,30,"0.472527472527473","0.55421686746988","0.692307692307692","0.473684210526316","Away"
"591",20150116,"OKC",127,41,75,10,22,15,19,16,38,27,8,14,2,21,"GSW",115,33,68,9,24,22,28,13,30,24,10,14,2,14,"0.525773195876289","0.456521739130435","0.571428571428571","0.714285714285714","Home"
"592",20150116,"ORL",96,27,55,9,24,15,20,5,34,22,5,15,4,22,"MEM",106,37,73,3,14,23,29,9,38,27,8,11,5,19,"0.455696202531646","0.459770114942529","0.333333333333333","0.727272727272727","Away"
"593",20150116,"PHI",96,29,58,7,22,17,27,9,30,22,12,8,10,20,"NOP",81,25,58,4,17,19,29,15,40,17,5,18,6,19,"0.45","0.386666666666667","1.5","0.277777777777778","Home"
"594",20150116,"PHX",110,43,72,5,15,9,11,15,31,18,5,16,5,16,"MIN",99,34,69,8,22,7,12,13,23,26,6,10,3,14,"0.551724137931034","0.461538461538462","0.3125","0.6","Home"
"595",20150116,"SAC",83,25,59,7,16,12,14,6,29,20,3,15,1,20,"MIA",95,27,57,8,17,17,21,6,32,26,9,9,6,15,"0.426666666666667","0.472972972972973","0.2","1","Away"
"596",20150116,"SAS",110,31,65,11,29,15,17,15,34,34,12,12,4,18,"POR",96,31,55,6,19,16,20,2,30,20,6,16,6,15,"0.446808510638298","0.5","1","0.375","Home"
"597",20150116,"TOR",89,29,57,6,25,13,17,12,23,20,7,17,3,16,"ATL",110,30,46,12,23,14,16,4,28,30,7,17,6,17,"0.426829268292683","0.608695652173913","0.411764705882353","0.411764705882353","Away"
"598",20150116,"UTA",94,24,54,12,31,10,10,12,26,24,11,12,7,21,"LAL",85,28,58,3,7,20,27,8,34,7,6,19,5,9,"0.423529411764706","0.476923076923077","0.916666666666667","0.315789473684211","Home"
"599",20150116,"WAS",80,27,56,4,17,14,16,8,29,23,6,19,5,26,"BKN",102,33,69,4,12,24,31,8,31,18,12,10,4,19,"0.424657534246575","0.45679012345679","0.315789473684211","1.2","Away"
"600",20150117,"BKN",90,32,65,4,17,14,18,11,29,17,6,10,0,20,"WAS",99,35,61,5,16,14,27,13,36,23,7,13,5,15,"0.439024390243902","0.519480519480519","0.6","0.538461538461538","Away"
"601",20150117,"CHI",99,28,54,9,26,16,20,7,36,25,5,13,5,21,"ATL",107,29,58,11,26,16,21,9,31,31,10,9,7,19,"0.4625","0.476190476190476","0.384615384615385","1.11111111111111","Away"
"602",20150117,"CHA",80,29,86,2,15,16,25,14,44,16,7,7,5,16,"IND",71,28,63,2,21,9,13,7,49,18,5,19,10,23,"0.306930693069307","0.357142857142857","1","0.263157894736842","Home"
"603",20150117,"DEN",105,28,61,10,31,19,22,13,26,21,10,10,4,20,"MIN",113,35,61,8,19,19,21,8,35,24,6,15,5,18,"0.41304347826087","0.5375","1","0.4","Away"
"604",20150117,"DET",107,23,53,15,35,16,19,18,29,27,16,16,5,16,"PHI",89,31,54,7,28,6,7,10,32,24,10,22,5,16,"0.431818181818182","0.463414634146341","1","0.454545454545455","Home"
"605",20150117,"HOU",106,30,65,7,23,25,34,10,29,22,10,17,2,24,"GSW",131,41,69,9,22,22,33,12,37,32,11,14,11,21,"0.420454545454545","0.549450549450549","0.588235294117647","0.785714285714286","Away"
"606",20150117,"MEM",102,31,62,8,15,16,24,11,39,21,4,14,4,18,"POR",98,23,57,13,36,13,15,15,25,20,7,7,5,22,"0.506493506493506","0.387096774193548","0.285714285714286","1","Home"
"607",20150117,"SAC",108,36,71,5,18,21,26,22,32,18,3,17,2,25,"LAC",117,35,64,9,28,20,31,11,23,24,7,5,6,22,"0.460674157303371","0.478260869565217","0.176470588235294","1.4","Away"
"608",20150118,"ORL",99,27,65,8,23,21,27,10,23,18,9,18,2,29,"OKC",127,39,58,9,25,22,32,10,44,28,12,20,5,24,"0.397727272727273","0.578313253012048","0.5","0.6","Away"
"609",20150118,"SAS",89,23,63,8,17,19,23,11,38,23,8,10,6,14,"UTA",69,25,74,3,10,10,16,12,36,23,7,12,13,17,"0.3875","0.333333333333333","0.8","0.583333333333333","Home"
"610",20150118,"TOR",93,24,47,7,25,24,29,7,30,18,9,15,5,18,"NOP",95,34,65,5,17,12,20,11,30,19,8,17,2,20,"0.430555555555556","0.475609756097561","0.6","0.470588235294118","Away"
"611",20150119,"ATL",93,28,54,9,30,10,14,5,37,31,8,10,1,19,"DET",82,20,47,9,35,15,26,20,41,17,6,18,2,17,"0.44047619047619","0.353658536585366","0.8","0.333333333333333","Home"
"612",20150119,"CHA",105,28,67,12,22,13,19,10,37,27,8,10,3,20,"MIN",80,23,61,6,19,16,20,10,32,16,7,16,6,20,"0.449438202247191","0.3625","0.8","0.4375","Home"
"613",20150119,"CLE",108,33,72,8,18,18,25,20,34,20,5,12,4,19,"CHI",94,22,64,8,16,26,32,11,29,12,5,8,9,16,"0.455555555555556","0.375","0.416666666666667","0.625","Home"
"614",20150119,"GSW",122,31,54,13,27,21,27,7,46,30,10,13,6,14,"DEN",79,23,63,7,24,12,19,8,31,17,9,16,3,19,"0.54320987654321","0.344827586206897","0.769230769230769","0.5625","Home"
"615",20150119,"HOU",110,25,41,12,31,24,33,7,32,26,13,19,2,19,"IND",98,33,58,6,27,14,18,11,32,21,12,19,0,21,"0.513888888888889","0.458823529411765","0.684210526315789","0.631578947368421","Home"
"616",20150119,"LAC",102,30,61,9,21,15,19,10,34,27,6,11,10,14,"BOS",93,21,55,12,29,15,21,12,31,24,6,13,2,14,"0.475609756097561","0.392857142857143","0.545454545454545","0.461538461538462","Home"
"617",20150119,"MEM",95,33,63,3,22,20,22,9,33,17,8,13,4,23,"DAL",103,24,51,10,25,25,33,12,30,17,6,13,3,22,"0.423529411764706","0.447368421052632","0.615384615384615","0.461538461538462","Away"
"618",20150119,"MIL",89,29,58,5,18,16,25,11,32,22,12,16,5,22,"TOR",92,30,66,6,24,14,24,20,34,17,9,15,5,20,"0.447368421052632","0.4","0.75","0.6","Away"
"619",20150119,"NYK",99,28,55,10,23,13,17,9,25,22,2,4,8,14,"NOP",92,27,57,8,27,14,20,20,30,13,1,9,1,17,"0.487179487179487","0.416666666666667","0.5","0.111111111111111","Home"
"620",20150119,"PHX",115,30,54,13,32,16,22,10,31,23,16,15,7,22,"LAL",100,26,58,8,17,24,35,13,33,24,9,23,3,20,"0.5","0.453333333333333","1.06666666666667","0.391304347826087","Home"
"621",20150119,"POR",98,24,52,11,36,17,26,9,26,21,16,13,3,21,"SAC",94,30,64,4,12,22,30,11,42,13,8,21,5,22,"0.397727272727273","0.447368421052632","1.23076923076923","0.380952380952381","Home"
"622",20150119,"WAS",111,38,68,7,13,14,18,13,40,26,8,22,5,22,"PHI",76,22,61,6,24,14,23,10,20,19,11,16,4,17,"0.555555555555556","0.329411764705882","0.363636363636364","0.6875","Home"
"623",20150120,"DEN",99,32,65,5,14,20,29,12,30,26,7,16,0,23,"SAS",109,27,57,11,27,22,27,14,30,27,10,16,6,27,"0.468354430379747","0.452380952380952","0.4375","0.625","Away"
"624",20150120,"MIA",86,24,46,8,22,14,19,4,32,20,4,19,2,16,"OKC",94,35,66,6,26,6,10,12,30,15,11,11,3,23,"0.470588235294118","0.445652173913043","0.210526315789474","1","Away"
"625",20150121,"ATL",110,26,49,13,29,19,26,9,34,30,12,16,3,23,"IND",91,26,53,5,25,24,26,10,32,22,7,18,2,21,"0.5","0.397435897435897","0.75","0.388888888888889","Home"
"626",20150121,"CHA",78,23,61,4,19,20,30,20,36,19,3,14,8,16,"MIA",76,24,66,5,18,13,15,10,31,14,7,7,8,22,"0.3375","0.345238095238095","0.214285714285714","1","Home"
"627",20150121,"CLE",106,37,57,5,24,17,25,15,30,24,15,13,4,12,"UTA",92,27,62,8,22,14,18,16,26,24,9,17,1,22,"0.518518518518518","0.416666666666667","1.15384615384615","0.529411764705882","Home"
"628",20150121,"DET",128,39,70,10,24,20,24,11,34,35,10,15,5,17,"ORL",118,42,82,6,15,16,16,13,29,29,9,14,5,21,"0.521276595744681","0.494845360824742","0.666666666666667","0.642857142857143","Home"
"629",20150121,"GSW",126,36,69,13,29,15,18,16,30,26,13,16,9,23,"HOU",113,24,55,13,32,26,31,17,29,23,9,19,3,22,"0.5","0.425287356321839","0.8125","0.473684210526316","Home"
"630",20150121,"MEM",92,33,67,1,7,23,29,9,36,15,6,13,8,24,"TOR",86,22,57,5,28,27,32,21,29,14,6,14,6,25,"0.459459459459459","0.317647058823529","0.461538461538462","0.428571428571429","Home"
"631",20150121,"MIN",75,29,74,2,15,11,15,16,27,22,6,10,1,11,"DAL",98,28,49,11,27,9,14,6,36,26,6,10,3,13,"0.348314606741573","0.513157894736842","0.6","0.6","Away"
"632",20150121,"NOP",96,35,67,3,16,17,21,10,35,21,8,15,5,12,"LAL",80,22,57,6,20,18,21,10,31,16,12,16,4,21,"0.457831325301205","0.363636363636364","0.533333333333333","0.75","Home"
"633",20150121,"PHI",91,21,56,8,23,25,32,15,28,20,7,14,13,19,"NYK",98,30,71,7,20,17,20,18,34,26,6,11,6,22,"0.367088607594937","0.406593406593407","0.5","0.545454545454545","Away"
"634",20150121,"PHX",118,38,65,9,27,15,24,11,39,24,11,13,1,21,"POR",113,26,55,13,32,22,28,10,34,21,8,14,4,18,"0.510869565217391","0.448275862068966","0.846153846153846","0.571428571428571","Home"
"635",20150121,"SAC",100,34,66,5,18,17,24,10,32,22,5,14,2,19,"BKN",103,32,59,5,20,24,30,10,33,22,7,14,6,24,"0.464285714285714","0.468354430379747","0.357142857142857","0.5","Away"
"636",20150121,"WAS",103,31,70,7,30,20,26,13,45,23,8,9,3,20,"OKC",105,34,73,6,29,19,23,11,46,21,5,10,5,21,"0.38","0.392156862745098","0.888888888888889","0.5","Away"
"637",20150122,"CHI",104,30,57,6,19,26,32,8,38,19,7,10,8,16,"SAS",81,24,60,6,21,15,18,9,30,17,4,12,5,24,"0.473684210526316","0.37037037037037","0.7","0.333333333333333","Home"
"638",20150122,"LAC",123,38,58,11,25,14,21,9,39,41,8,14,9,17,"BKN",84,29,67,4,21,14,25,15,25,17,11,12,3,14,"0.590361445783133","0.375","0.571428571428571","0.916666666666667","Home"
"639",20150122,"MIL",99,37,79,5,13,10,12,15,25,26,11,12,5,25,"UTA",101,18,40,14,31,23,28,12,31,25,9,22,3,15,"0.456521739130435","0.450704225352113","0.916666666666667","0.409090909090909","Away"
"640",20150122,"POR",89,24,61,9,28,14,19,13,32,16,8,10,6,13,"BOS",90,32,68,7,19,5,7,10,37,23,8,16,5,19,"0.370786516853933","0.448275862068966","0.8","0.5","Away"
"641",20150123,"ATL",103,30,58,10,25,13,13,10,37,27,6,16,5,13,"OKC",93,26,61,10,26,11,18,9,27,23,11,11,7,16,"0.481927710843373","0.413793103448276","0.375","1","Home"
"642",20150123,"CLE",129,31,61,15,28,22,28,11,45,29,7,11,5,19,"CHA",90,34,73,2,16,16,24,12,30,27,6,11,5,22,"0.51685393258427","0.404494382022472","0.636363636363636","0.545454545454545","Home"
"643",20150123,"DAL",98,31,64,6,18,18,18,9,21,16,12,12,8,16,"CHI",102,29,62,9,16,17,20,15,32,22,8,21,5,18,"0.451219512195122","0.487179487179487","1","0.380952380952381","Away"
"644",20150123,"DEN",99,31,68,6,21,19,26,17,31,20,8,12,2,19,"BOS",100,28,54,9,21,17,27,8,33,20,8,14,6,24,"0.415730337078652","0.493333333333333","0.666666666666667","0.571428571428571","Away"
"645",20150123,"GSW",126,28,54,17,40,19,22,12,34,32,13,17,8,22,"SAC",101,30,65,4,17,29,34,11,32,19,12,19,3,17,"0.478723404255319","0.414634146341463","0.764705882352941","0.631578947368421","Home"
"646",20150123,"MIA",89,32,58,4,17,13,15,4,32,20,8,16,0,25,"IND",87,29,63,3,15,20,23,8,29,14,9,18,3,22,"0.48","0.41025641025641","0.5","0.5","Home"
"647",20150123,"MIN",84,33,75,2,9,12,17,9,29,27,3,13,4,18,"NOP",92,37,76,3,4,9,14,6,31,17,7,13,9,16,"0.416666666666667","0.5","0.230769230769231","0.538461538461538","Away"
"648",20150123,"NYK",113,33,66,10,25,17,21,12,37,29,6,14,4,18,"ORL",106,37,60,7,27,11,19,8,31,27,10,14,4,19,"0.472527472527473","0.505747126436782","0.428571428571429","0.714285714285714","Home"
"649",20150123,"PHI",86,22,52,9,29,15,18,15,33,21,9,18,6,19,"TOR",91,27,56,6,24,19,24,13,29,19,11,14,5,17,"0.382716049382716","0.4125","0.5","0.785714285714286","Away"
"650",20150123,"PHX",111,32,61,10,30,17,24,13,31,21,4,12,6,23,"HOU",113,34,57,10,27,15,20,6,35,24,7,14,6,21,"0.461538461538462","0.523809523809524","0.333333333333333","0.5","Away"
"651",20150123,"SAS",99,29,60,7,24,20,27,12,40,19,5,10,4,16,"LAL",85,28,70,5,13,14,20,8,32,18,4,8,4,21,"0.428571428571429","0.397590361445783","0.5","0.5","Home"
"652",20150124,"CHA",76,23,69,2,7,24,37,10,31,9,7,9,13,19,"NYK",71,22,64,6,15,9,18,14,40,20,4,14,6,28,"0.328947368421053","0.354430379746835","0.777777777777778","0.285714285714286","Home"
"653",20150124,"MEM",101,31,65,6,14,21,25,9,38,24,10,18,7,20,"PHI",83,22,57,9,24,12,22,15,33,18,7,23,2,19,"0.468354430379747","0.382716049382716","0.555555555555556","0.304347826086957","Home"
"654",20150124,"MIL",101,30,64,11,17,8,10,9,36,33,6,20,6,21,"DET",86,25,61,6,25,18,25,16,30,14,11,19,2,14,"0.506172839506173","0.36046511627907","0.3","0.578947368421053","Home"
"655",20150124,"POR",103,22,56,13,31,20,20,8,36,22,8,12,1,14,"WAS",96,35,67,5,15,11,14,2,39,24,8,12,3,19,"0.402298850574713","0.48780487804878","0.666666666666667","0.666666666666667","Home"
"656",20150124,"UTA",108,29,50,13,29,11,14,6,37,23,9,15,5,13,"BKN",73,24,60,5,15,10,16,8,21,17,10,17,9,17,"0.531645569620253","0.386666666666667","0.6","0.588235294117647","Home"
"657",20150125,"ATL",112,35,52,10,28,12,18,8,21,30,8,10,5,20,"MIN",100,31,55,6,16,20,25,11,26,24,4,13,2,18,"0.5625","0.52112676056338","0.8","0.307692307692308","Home"
"658",20150125,"CHI",84,24,63,7,24,15,19,14,29,15,5,9,10,16,"MIA",96,37,71,1,13,19,23,13,41,19,6,10,13,15,"0.35632183908046","0.452380952380952","0.555555555555556","0.6","Away"
"659",20150125,"CLE",108,20,46,16,36,20,29,11,37,17,5,11,8,14,"OKC",98,27,64,10,30,14,18,10,32,26,6,8,6,23,"0.439024390243902","0.393617021276596","0.454545454545455","0.75","Home"
"660",20150125,"DEN",115,29,72,12,29,21,28,14,31,26,7,9,3,24,"WAS",117,44,76,4,14,17,23,10,40,29,5,17,2,27,"0.405940594059406","0.533333333333333","0.777777777777778","0.294117647058824","Away"
"661",20150125,"GSW",114,34,66,8,23,22,25,9,38,29,9,13,3,20,"BOS",111,31,67,10,28,19,27,13,35,23,5,14,3,21,"0.471910112359551","0.431578947368421","0.692307692307692","0.357142857142857","Home"
"662",20150125,"LAL",87,33,66,1,13,18,25,13,40,20,4,21,2,18,"HOU",99,22,43,13,44,16,21,11,35,22,13,14,4,23,"0.430379746835443","0.402298850574713","0.19047619047619","0.928571428571429","Away"
"663",20150125,"NOP",109,32,62,8,17,21,25,11,29,27,9,9,3,25,"DAL",106,30,57,9,24,19,25,13,25,20,5,9,6,19,"0.506329113924051","0.481481481481481","1","0.555555555555556","Home"
"664",20150125,"ORL",99,32,61,6,17,17,23,3,30,22,7,12,5,21,"IND",106,35,63,8,20,12,18,9,38,27,8,14,5,23,"0.487179487179487","0.518072289156627","0.583333333333333","0.571428571428571","Away"
"665",20150125,"PHX",100,24,51,10,29,22,27,5,26,23,5,11,8,25,"LAC",120,33,64,10,23,24,36,14,36,28,7,11,5,20,"0.425","0.494252873563218","0.454545454545455","0.636363636363636","Away"
"666",20150125,"SAS",101,30,61,5,22,26,30,14,27,22,9,15,6,17,"MIL",95,31,65,8,17,9,13,13,29,29,12,17,5,26,"0.421686746987952","0.475609756097561","0.6","0.705882352941177","Home"
"667",20150125,"TOR",114,38,66,5,15,23,29,6,31,23,9,8,5,21,"DET",110,29,56,12,34,16,23,14,30,24,5,14,2,21,"0.530864197530864","0.455555555555556","1.125","0.357142857142857","Home"
"668",20150126,"LAC",102,31,61,7,19,19,22,10,35,25,10,13,8,17,"DEN",98,32,62,8,21,10,15,8,30,26,7,10,4,15,"0.475","0.481927710843373","0.769230769230769","0.7","Home"
"669",20150126,"MEM",103,29,58,7,18,24,26,7,32,25,11,15,6,17,"ORL",94,33,66,4,12,16,25,13,31,14,8,17,3,22,"0.473684210526316","0.474358974358974","0.733333333333333","0.470588235294118","Home"
"670",20150126,"NOP",99,32,70,7,16,14,19,17,35,28,10,11,11,17,"PHI",74,26,66,2,15,16,21,13,25,15,7,12,9,19,"0.453488372093023","0.345679012345679","0.909090909090909","0.583333333333333","Home"
"671",20150126,"OKC",92,32,66,4,20,16,24,14,38,17,9,15,11,23,"MIN",84,27,72,2,13,24,32,15,35,13,9,13,5,17,"0.418604651162791","0.341176470588235","0.6","0.692307692307692","Home"
"672",20150126,"UTA",90,26,58,9,24,11,19,10,29,18,9,14,10,23,"BOS",99,27,55,8,19,21,23,5,32,18,8,14,3,15,"0.426829268292683","0.472972972972973","0.642857142857143","0.571428571428571","Away"
"673",20150127,"DAL",90,31,52,7,26,7,10,8,27,20,8,16,3,20,"MEM",109,32,58,10,21,15,20,9,31,23,6,13,0,17,"0.487179487179487","0.531645569620253","0.5","0.461538461538462","Away"
"674",20150127,"DET",95,27,59,8,24,17,23,16,35,21,4,18,8,17,"CLE",103,30,59,9,34,16,17,13,34,19,9,9,4,20,"0.421686746987952","0.419354838709677","0.222222222222222","1","Away"
"675",20150127,"GSW",111,39,80,9,33,6,12,15,33,31,9,13,2,15,"CHI",113,34,69,8,29,21,23,19,42,19,6,21,6,18,"0.424778761061947","0.428571428571429","0.692307692307692","0.285714285714286","Away"
"676",20150127,"IND",91,27,64,7,18,16,23,11,32,22,4,14,3,22,"TOR",104,25,47,9,26,27,34,8,34,21,9,10,6,27,"0.414634146341463","0.465753424657534","0.285714285714286","0.9","Away"
"677",20150127,"LAL",92,32,67,5,20,13,16,8,30,17,9,11,4,19,"WAS",98,34,62,4,16,18,27,9,42,19,8,16,2,18,"0.425287356321839","0.487179487179487","0.818181818181818","0.5","Away"
"678",20150127,"MIA",102,31,55,7,20,19,26,5,28,20,5,12,1,23,"MIL",109,30,55,9,16,22,30,4,30,25,7,12,3,22,"0.506666666666667","0.549295774647887","0.416666666666667","0.583333333333333","Away"
"679",20150128,"ATL",113,26,49,12,33,25,26,12,33,29,4,11,4,18,"BKN",102,30,63,9,24,15,18,9,26,26,6,8,5,20,"0.463414634146341","0.448275862068966","0.363636363636364","0.75","Home"
"680",20150128,"CLE",99,19,48,15,37,16,18,14,32,16,3,8,1,15,"POR",94,25,49,10,31,14,17,11,28,18,5,8,5,20,"0.4","0.4375","0.375","0.625","Home"
"681",20150128,"HOU",99,22,53,14,35,13,15,11,28,21,14,16,7,19,"DAL",94,25,57,10,25,14,16,10,36,16,10,23,7,16,"0.409090909090909","0.426829268292683","0.875","0.434782608695652","Home"
"682",20150128,"MIN",110,32,61,6,16,28,32,6,39,18,6,11,4,11,"BOS",98,35,68,7,23,7,9,9,30,22,9,13,4,22,"0.493506493506494","0.461538461538462","0.545454545454545","0.692307692307692","Home"
"683",20150128,"NOP",85,29,67,3,15,18,24,17,31,15,2,9,6,15,"DEN",93,29,68,10,17,5,7,8,31,30,4,8,7,22,"0.390243902439024","0.458823529411765","0.222222222222222","0.5","Away"
"684",20150128,"NYK",100,32,74,8,17,12,17,11,40,29,8,10,6,17,"OKC",92,29,63,5,22,19,22,10,37,10,7,13,7,22,"0.43956043956044","0.4","0.8","0.538461538461538","Home"
"685",20150128,"PHI",89,30,57,7,21,8,12,13,35,27,11,19,10,19,"DET",69,21,55,2,20,21,23,14,24,15,12,17,5,16,"0.474358974358974","0.306666666666667","0.578947368421053","0.705882352941177","Home"
